,location,createdAt,value,isOutlier,Id,outlier
183,"[8.410042, 49.001548]",2024-05-27T14:09:54.483Z,24.76,False,6645db6eeb5aad0007a6e4b7,
184,"[8.410042, 49.001548]",2024-05-27T14:09:02.335Z,24.65,False,6645db6eeb5aad0007a6e4b7,
185,"[8.410042, 49.001548]",2024-05-27T14:07:58.793Z,24.53,False,6645db6eeb5aad0007a6e4b7,
186,"[8.410042, 49.001548]",2024-05-27T14:06:55.910Z,24.39,False,6645db6eeb5aad0007a6e4b7,
187,"[8.410042, 49.001548]",2024-05-27T14:05:53.059Z,24.28,False,6645db6eeb5aad0007a6e4b7,
188,"[8.410042, 49.001548]",2024-05-27T14:04:52.987Z,24.45,False,6645db6eeb5aad0007a6e4b7,
189,"[8.410042, 49.001548]",2024-05-27T14:03:53.856Z,24.25,False,6645db6eeb5aad0007a6e4b7,
190,"[8.410042, 49.001548]",2024-05-27T14:02:59.035Z,24.24,False,6645db6eeb5aad0007a6e4b7,
191,"[8.410042, 49.001548]",2024-05-27T14:01:52.570Z,24.15,False,6645db6eeb5aad0007a6e4b7,
192,"[8.410042, 49.001548]",2024-05-27T14:00:52.546Z,24.16,False,6645db6eeb5aad0007a6e4b7,
193,"[8.410042, 49.001548]",2024-05-27T13:59:52.362Z,24.35,False,6645db6eeb5aad0007a6e4b7,
194,"[8.410042, 49.001548]",2024-05-27T13:58:52.173Z,24.57,False,6645db6eeb5aad0007a6e4b7,
195,"[8.410042, 49.001548]",2024-05-27T13:57:52.015Z,24.32,False,6645db6eeb5aad0007a6e4b7,
196,"[8.410042, 49.001548]",2024-05-27T13:56:52.878Z,24.21,False,6645db6eeb5aad0007a6e4b7,
197,"[8.410042, 49.001548]",2024-05-27T13:55:51.860Z,24.30,False,6645db6eeb5aad0007a6e4b7,
198,"[8.410042, 49.001548]",2024-05-27T13:54:51.595Z,24.37,False,6645db6eeb5aad0007a6e4b7,
199,"[8.410042, 49.001548]",2024-05-27T13:53:51.527Z,24.35,False,6645db6eeb5aad0007a6e4b7,
