,location,createdAt,value,isOutlier,Id,outlier
0,"[8.410042, 49.001548]",2024-06-08T11:05:40.231Z,25.67,False,6645db6eeb5aad0007a6e4b7,
1,"[8.410042, 49.001548]",2024-06-08T11:04:40.069Z,25.92,False,6645db6eeb5aad0007a6e4b7,
2,"[8.410042, 49.001548]",2024-06-08T11:03:40.034Z,25.85,False,6645db6eeb5aad0007a6e4b7,
3,"[8.410042, 49.001548]",2024-06-08T11:02:39.846Z,25.80,False,6645db6eeb5aad0007a6e4b7,
4,"[8.410042, 49.001548]",2024-06-08T11:01:39.638Z,25.94,False,6645db6eeb5aad0007a6e4b7,
5,"[8.410042, 49.001548]",2024-06-08T11:00:39.597Z,25.73,False,6645db6eeb5aad0007a6e4b7,
6,"[8.410042, 49.001548]",2024-06-08T10:59:39.399Z,25.85,False,6645db6eeb5aad0007a6e4b7,
7,"[8.410042, 49.001548]",2024-06-08T10:58:39.327Z,25.69,False,6645db6eeb5aad0007a6e4b7,
8,"[8.410042, 49.001548]",2024-06-08T10:57:39.162Z,25.54,False,6645db6eeb5aad0007a6e4b7,
9,"[8.410042, 49.001548]",2024-06-08T10:56:39.028Z,25.32,False,6645db6eeb5aad0007a6e4b7,
10,"[8.410042, 49.001548]",2024-06-08T10:55:38.897Z,25.18,False,6645db6eeb5aad0007a6e4b7,
11,"[8.410042, 49.001548]",2024-06-08T10:54:38.859Z,25.06,False,6645db6eeb5aad0007a6e4b7,
12,"[8.410042, 49.001548]",2024-06-08T10:53:38.731Z,24.91,False,6645db6eeb5aad0007a6e4b7,
13,"[8.410042, 49.001548]",2024-06-08T10:52:38.493Z,25.13,False,6645db6eeb5aad0007a6e4b7,
14,"[8.410042, 49.001548]",2024-06-08T10:51:38.390Z,25.05,False,6645db6eeb5aad0007a6e4b7,
15,"[8.410042, 49.001548]",2024-06-08T10:50:38.310Z,24.93,False,6645db6eeb5aad0007a6e4b7,
16,"[8.410042, 49.001548]",2024-06-08T10:49:38.265Z,24.84,False,6645db6eeb5aad0007a6e4b7,
17,"[8.410042, 49.001548]",2024-06-08T10:48:38.092Z,24.96,False,6645db6eeb5aad0007a6e4b7,
18,"[8.410042, 49.001548]",2024-06-08T10:47:37.987Z,25.20,False,6645db6eeb5aad0007a6e4b7,
19,"[8.410042, 49.001548]",2024-06-08T10:46:37.784Z,25.08,False,6645db6eeb5aad0007a6e4b7,
20,"[8.410042, 49.001548]",2024-06-08T10:45:37.655Z,24.98,False,6645db6eeb5aad0007a6e4b7,
21,"[8.410042, 49.001548]",2024-06-08T10:44:37.512Z,24.73,False,6645db6eeb5aad0007a6e4b7,
