,location,createdAt,value,isOutlier,Id,outlier
64,"[8.410042, 49.001548]",2024-06-22T10:00:41.406Z,18.88,False,6645db6eeb5aad0007a6e4b7,
65,"[8.410042, 49.001548]",2024-06-22T09:59:41.235Z,18.90,False,6645db6eeb5aad0007a6e4b7,
66,"[8.410042, 49.001548]",2024-06-22T09:58:41.086Z,18.95,False,6645db6eeb5aad0007a6e4b7,
67,"[8.410042, 49.001548]",2024-06-22T09:57:40.956Z,18.98,False,6645db6eeb5aad0007a6e4b7,
68,"[8.410042, 49.001548]",2024-06-22T09:56:40.881Z,19.06,True,6645db6eeb5aad0007a6e4b7,
69,"[8.410042, 49.001548]",2024-06-22T09:55:40.820Z,19.18,True,6645db6eeb5aad0007a6e4b7,
70,"[8.410042, 49.001548]",2024-06-22T09:54:40.613Z,19.69,True,6645db6eeb5aad0007a6e4b7,
71,"[8.410042, 49.001548]",2024-06-22T09:53:40.477Z,19.66,True,6645db6eeb5aad0007a6e4b7,
72,"[8.410042, 49.001548]",2024-06-22T09:52:40.343Z,19.33,False,6645db6eeb5aad0007a6e4b7,
73,"[8.410042, 49.001548]",2024-06-22T09:51:40.274Z,19.16,False,6645db6eeb5aad0007a6e4b7,
74,"[8.410042, 49.001548]",2024-06-22T09:50:40.102Z,19.43,True,6645db6eeb5aad0007a6e4b7,
75,"[8.410042, 49.001548]",2024-06-22T09:49:39.960Z,19.36,False,6645db6eeb5aad0007a6e4b7,
76,"[8.410042, 49.001548]",2024-06-22T09:48:40.215Z,19.61,True,6645db6eeb5aad0007a6e4b7,
77,"[8.410042, 49.001548]",2024-06-22T09:47:39.887Z,19.43,False,6645db6eeb5aad0007a6e4b7,
78,"[8.410042, 49.001548]",2024-06-22T09:46:39.771Z,19.50,False,6645db6eeb5aad0007a6e4b7,
79,"[8.410042, 49.001548]",2024-06-22T09:45:39.579Z,19.54,False,6645db6eeb5aad0007a6e4b7,
80,"[8.410042, 49.001548]",2024-06-22T09:44:39.450Z,19.50,False,6645db6eeb5aad0007a6e4b7,
81,"[8.410042, 49.001548]",2024-06-22T09:43:39.309Z,19.95,False,6645db6eeb5aad0007a6e4b7,
82,"[8.410042, 49.001548]",2024-06-22T09:42:39.175Z,20.36,True,6645db6eeb5aad0007a6e4b7,
83,"[8.410042, 49.001548]",2024-06-22T09:41:39.207Z,20.74,True,6645db6eeb5aad0007a6e4b7,
84,"[8.410042, 49.001548]",2024-06-22T09:40:38.990Z,20.87,True,6645db6eeb5aad0007a6e4b7,
85,"[8.410042, 49.001548]",2024-06-22T09:39:38.804Z,20.99,True,6645db6eeb5aad0007a6e4b7,
86,"[8.410042, 49.001548]",2024-06-22T09:38:38.686Z,21.09,True,6645db6eeb5aad0007a6e4b7,
87,"[8.410042, 49.001548]",2024-06-22T09:37:38.547Z,21.34,True,6645db6eeb5aad0007a6e4b7,
88,"[8.410042, 49.001548]",2024-06-22T09:36:38.493Z,21.38,True,6645db6eeb5aad0007a6e4b7,
89,"[8.410042, 49.001548]",2024-06-22T09:35:38.421Z,21.50,False,6645db6eeb5aad0007a6e4b7,
90,"[8.410042, 49.001548]",2024-06-22T09:34:38.249Z,21.62,False,6645db6eeb5aad0007a6e4b7,
91,"[8.410042, 49.001548]",2024-06-22T09:33:38.143Z,21.68,False,6645db6eeb5aad0007a6e4b7,
92,"[8.410042, 49.001548]",2024-06-22T09:32:38.042Z,21.54,False,6645db6eeb5aad0007a6e4b7,
93,"[8.410042, 49.001548]",2024-06-22T09:31:37.919Z,21.22,False,6645db6eeb5aad0007a6e4b7,
94,"[8.410042, 49.001548]",2024-06-22T09:30:37.702Z,21.04,False,6645db6eeb5aad0007a6e4b7,
95,"[8.410042, 49.001548]",2024-06-22T09:29:37.586Z,20.99,False,6645db6eeb5aad0007a6e4b7,
96,"[8.410042, 49.001548]",2024-06-22T09:28:37.470Z,21.28,False,6645db6eeb5aad0007a6e4b7,
97,"[8.410042, 49.001548]",2024-06-22T09:27:37.316Z,21.52,False,6645db6eeb5aad0007a6e4b7,
98,"[8.410042, 49.001548]",2024-06-22T09:26:37.252Z,21.59,False,6645db6eeb5aad0007a6e4b7,
99,"[8.410042, 49.001548]",2024-06-22T09:25:37.095Z,21.68,False,6645db6eeb5aad0007a6e4b7,
100,"[8.410042, 49.001548]",2024-06-22T09:24:36.955Z,21.92,False,6645db6eeb5aad0007a6e4b7,
101,"[8.410042, 49.001548]",2024-06-22T09:23:36.831Z,21.90,False,6645db6eeb5aad0007a6e4b7,
102,"[8.410042, 49.001548]",2024-06-22T09:22:36.685Z,21.68,False,6645db6eeb5aad0007a6e4b7,
103,"[8.410042, 49.001548]",2024-06-22T09:21:36.633Z,21.38,False,6645db6eeb5aad0007a6e4b7,
104,"[8.410042, 49.001548]",2024-06-22T09:20:37.160Z,21.27,False,6645db6eeb5aad0007a6e4b7,
105,"[8.410042, 49.001548]",2024-06-22T09:19:36.309Z,21.34,False,6645db6eeb5aad0007a6e4b7,
106,"[8.410042, 49.001548]",2024-06-22T09:18:36.252Z,21.43,False,6645db6eeb5aad0007a6e4b7,
107,"[8.410042, 49.001548]",2024-06-22T09:17:36.214Z,21.44,False,6645db6eeb5aad0007a6e4b7,
108,"[8.410042, 49.001548]",2024-06-22T09:16:36.054Z,21.56,False,6645db6eeb5aad0007a6e4b7,
109,"[8.410042, 49.001548]",2024-06-22T09:15:35.882Z,21.67,False,6645db6eeb5aad0007a6e4b7,
110,"[8.410042, 49.001548]",2024-06-22T09:14:35.747Z,21.96,False,6645db6eeb5aad0007a6e4b7,
111,"[8.410042, 49.001548]",2024-06-22T09:13:35.606Z,21.64,False,6645db6eeb5aad0007a6e4b7,
112,"[8.410042, 49.001548]",2024-06-22T09:12:35.461Z,21.58,False,6645db6eeb5aad0007a6e4b7,
113,"[8.410042, 49.001548]",2024-06-22T09:11:35.331Z,21.67,False,6645db6eeb5aad0007a6e4b7,
114,"[8.410042, 49.001548]",2024-06-22T09:10:35.177Z,21.58,False,6645db6eeb5aad0007a6e4b7,
115,"[8.410042, 49.001548]",2024-06-22T09:09:35.039Z,21.90,False,6645db6eeb5aad0007a6e4b7,
116,"[8.410042, 49.001548]",2024-06-22T09:08:34.977Z,21.75,False,6645db6eeb5aad0007a6e4b7,
117,"[8.410042, 49.001548]",2024-06-22T09:07:34.761Z,22.12,True,6645db6eeb5aad0007a6e4b7,
118,"[8.410042, 49.001548]",2024-06-22T09:06:35.157Z,22.49,True,6645db6eeb5aad0007a6e4b7,
119,"[8.410042, 49.001548]",2024-06-22T09:05:34.610Z,22.37,True,6645db6eeb5aad0007a6e4b7,
120,"[8.410042, 49.001548]",2024-06-22T09:04:35.155Z,22.15,False,6645db6eeb5aad0007a6e4b7,
121,"[8.410042, 49.001548]",2024-06-22T09:03:34.358Z,21.96,False,6645db6eeb5aad0007a6e4b7,
122,"[8.410042, 49.001548]",2024-06-22T09:02:35.206Z,22.05,False,6645db6eeb5aad0007a6e4b7,
123,"[8.410042, 49.001548]",2024-06-22T09:01:34.477Z,22.35,False,6645db6eeb5aad0007a6e4b7,
124,"[8.410042, 49.001548]",2024-06-22T09:00:34.094Z,22.37,False,6645db6eeb5aad0007a6e4b7,
125,"[8.410042, 49.001548]",2024-06-22T08:59:33.875Z,22.65,False,6645db6eeb5aad0007a6e4b7,
126,"[8.410042, 49.001548]",2024-06-22T08:58:33.821Z,22.49,False,6645db6eeb5aad0007a6e4b7,
127,"[8.410042, 49.001548]",2024-06-22T08:57:33.759Z,22.57,False,6645db6eeb5aad0007a6e4b7,
128,"[8.410042, 49.001548]",2024-06-22T08:56:33.556Z,22.62,False,6645db6eeb5aad0007a6e4b7,
129,"[8.410042, 49.001548]",2024-06-22T08:55:33.534Z,22.58,False,6645db6eeb5aad0007a6e4b7,
130,"[8.410042, 49.001548]",2024-06-22T08:54:33.313Z,22.86,False,6645db6eeb5aad0007a6e4b7,
131,"[8.410042, 49.001548]",2024-06-22T08:53:33.592Z,22.64,False,6645db6eeb5aad0007a6e4b7,
132,"[8.410042, 49.001548]",2024-06-22T08:52:33.167Z,22.40,False,6645db6eeb5aad0007a6e4b7,
133,"[8.410042, 49.001548]",2024-06-22T08:51:32.968Z,22.24,False,6645db6eeb5aad0007a6e4b7,
134,"[8.410042, 49.001548]",2024-06-22T08:50:32.844Z,22.42,False,6645db6eeb5aad0007a6e4b7,
135,"[8.410042, 49.001548]",2024-06-22T08:49:32.807Z,22.14,False,6645db6eeb5aad0007a6e4b7,
136,"[8.410042, 49.001548]",2024-06-22T08:48:32.785Z,22.03,False,6645db6eeb5aad0007a6e4b7,
137,"[8.410042, 49.001548]",2024-06-22T08:47:32.569Z,22.15,False,6645db6eeb5aad0007a6e4b7,
138,"[8.410042, 49.001548]",2024-06-22T08:46:32.374Z,22.21,False,6645db6eeb5aad0007a6e4b7,
139,"[8.410042, 49.001548]",2024-06-22T08:45:32.232Z,22.36,False,6645db6eeb5aad0007a6e4b7,
140,"[8.410042, 49.001548]",2024-06-22T08:44:32.167Z,22.06,False,6645db6eeb5aad0007a6e4b7,
141,"[8.410042, 49.001548]",2024-06-22T08:43:32.085Z,22.09,False,6645db6eeb5aad0007a6e4b7,
142,"[8.410042, 49.001548]",2024-06-22T08:42:31.938Z,22.18,False,6645db6eeb5aad0007a6e4b7,
143,"[8.410042, 49.001548]",2024-06-22T08:41:31.885Z,22.05,False,6645db6eeb5aad0007a6e4b7,
144,"[8.410042, 49.001548]",2024-06-22T08:40:32.738Z,21.75,True,6645db6eeb5aad0007a6e4b7,
145,"[8.410042, 49.001548]",2024-06-22T08:39:32.142Z,21.77,True,6645db6eeb5aad0007a6e4b7,
146,"[8.410042, 49.001548]",2024-06-22T08:38:31.516Z,22.02,False,6645db6eeb5aad0007a6e4b7,
147,"[8.410042, 49.001548]",2024-06-22T08:37:32.320Z,21.96,False,6645db6eeb5aad0007a6e4b7,
148,"[8.410042, 49.001548]",2024-06-22T08:36:37.025Z,21.96,False,6645db6eeb5aad0007a6e4b7,
149,"[8.410042, 49.001548]",2024-06-22T08:35:31.288Z,22.12,False,6645db6eeb5aad0007a6e4b7,
150,"[8.410042, 49.001548]",2024-06-22T08:34:31.013Z,22.09,False,6645db6eeb5aad0007a6e4b7,
151,"[8.410042, 49.001548]",2024-06-22T08:33:31.052Z,22.02,False,6645db6eeb5aad0007a6e4b7,
152,"[8.410042, 49.001548]",2024-06-22T08:32:30.843Z,22.06,False,6645db6eeb5aad0007a6e4b7,
153,"[8.410042, 49.001548]",2024-06-22T08:31:30.608Z,22.05,False,6645db6eeb5aad0007a6e4b7,
154,"[8.410042, 49.001548]",2024-06-22T08:30:31.144Z,21.80,True,6645db6eeb5aad0007a6e4b7,
155,"[8.410042, 49.001548]",2024-06-22T08:29:30.357Z,21.86,True,6645db6eeb5aad0007a6e4b7,
156,"[8.410042, 49.001548]",2024-06-22T08:28:30.336Z,21.83,False,6645db6eeb5aad0007a6e4b7,
157,"[8.410042, 49.001548]",2024-06-22T08:27:30.137Z,21.58,True,6645db6eeb5aad0007a6e4b7,
158,"[8.410042, 49.001548]",2024-06-22T08:26:30.076Z,21.52,True,6645db6eeb5aad0007a6e4b7,
159,"[8.410042, 49.001548]",2024-06-22T08:25:29.999Z,21.64,False,6645db6eeb5aad0007a6e4b7,
160,"[8.410042, 49.001548]",2024-06-22T08:24:29.815Z,21.80,False,6645db6eeb5aad0007a6e4b7,
161,"[8.410042, 49.001548]",2024-06-22T08:23:29.672Z,21.62,False,6645db6eeb5aad0007a6e4b7,
162,"[8.410042, 49.001548]",2024-06-22T08:22:29.534Z,21.56,False,6645db6eeb5aad0007a6e4b7,
163,"[8.410042, 49.001548]",2024-06-22T08:21:29.577Z,21.38,False,6645db6eeb5aad0007a6e4b7,
164,"[8.410042, 49.001548]",2024-06-22T08:20:29.999Z,21.38,False,6645db6eeb5aad0007a6e4b7,
165,"[8.410042, 49.001548]",2024-06-22T08:19:29.200Z,21.43,False,6645db6eeb5aad0007a6e4b7,
166,"[8.410042, 49.001548]",2024-06-22T08:18:29.162Z,21.72,False,6645db6eeb5aad0007a6e4b7,
167,"[8.410042, 49.001548]",2024-06-22T08:17:29.079Z,21.54,False,6645db6eeb5aad0007a6e4b7,
168,"[8.410042, 49.001548]",2024-06-22T08:16:29.081Z,21.17,False,6645db6eeb5aad0007a6e4b7,
169,"[8.410042, 49.001548]",2024-06-22T08:15:28.877Z,20.80,True,6645db6eeb5aad0007a6e4b7,
170,"[8.410042, 49.001548]",2024-06-22T08:14:30.278Z,20.58,True,6645db6eeb5aad0007a6e4b7,
171,"[8.410042, 49.001548]",2024-06-22T08:13:28.612Z,20.54,True,6645db6eeb5aad0007a6e4b7,
172,"[8.410042, 49.001548]",2024-06-22T08:12:28.499Z,20.48,True,6645db6eeb5aad0007a6e4b7,
173,"[8.410042, 49.001548]",2024-06-22T08:11:29.153Z,20.32,True,6645db6eeb5aad0007a6e4b7,
174,"[8.410042, 49.001548]",2024-06-22T08:10:28.238Z,20.28,True,6645db6eeb5aad0007a6e4b7,
175,"[8.410042, 49.001548]",2024-06-22T08:09:28.088Z,20.23,True,6645db6eeb5aad0007a6e4b7,
176,"[8.410042, 49.001548]",2024-06-22T08:08:27.930Z,20.08,False,6645db6eeb5aad0007a6e4b7,
177,"[8.410042, 49.001548]",2024-06-22T08:07:28.634Z,20.05,False,6645db6eeb5aad0007a6e4b7,
178,"[8.410042, 49.001548]",2024-06-22T08:06:28.667Z,19.94,False,6645db6eeb5aad0007a6e4b7,
179,"[8.410042, 49.001548]",2024-06-22T08:05:27.591Z,19.84,False,6645db6eeb5aad0007a6e4b7,
180,"[8.410042, 49.001548]",2024-06-22T08:04:27.460Z,19.83,False,6645db6eeb5aad0007a6e4b7,
181,"[8.410042, 49.001548]",2024-06-22T08:03:27.369Z,19.96,False,6645db6eeb5aad0007a6e4b7,
182,"[8.410042, 49.001548]",2024-06-22T08:02:27.316Z,19.81,False,6645db6eeb5aad0007a6e4b7,
183,"[8.410042, 49.001548]",2024-06-22T08:01:27.085Z,19.84,False,6645db6eeb5aad0007a6e4b7,
184,"[8.410042, 49.001548]",2024-06-22T08:00:27.050Z,19.92,False,6645db6eeb5aad0007a6e4b7,
185,"[8.410042, 49.001548]",2024-06-22T07:59:26.854Z,20.03,False,6645db6eeb5aad0007a6e4b7,
186,"[8.410042, 49.001548]",2024-06-22T07:58:26.726Z,20.21,False,6645db6eeb5aad0007a6e4b7,
187,"[8.410042, 49.001548]",2024-06-22T07:57:26.594Z,20.13,False,6645db6eeb5aad0007a6e4b7,
188,"[8.410042, 49.001548]",2024-06-22T07:56:26.447Z,20.23,False,6645db6eeb5aad0007a6e4b7,
189,"[8.410042, 49.001548]",2024-06-22T07:55:26.638Z,20.39,False,6645db6eeb5aad0007a6e4b7,
190,"[8.410042, 49.001548]",2024-06-22T07:54:26.258Z,20.38,False,6645db6eeb5aad0007a6e4b7,
191,"[8.410042, 49.001548]",2024-06-22T07:53:26.164Z,20.13,False,6645db6eeb5aad0007a6e4b7,
192,"[8.410042, 49.001548]",2024-06-22T07:52:26.123Z,20.17,False,6645db6eeb5aad0007a6e4b7,
193,"[8.410042, 49.001548]",2024-06-22T07:51:25.966Z,20.28,False,6645db6eeb5aad0007a6e4b7,
194,"[8.410042, 49.001548]",2024-06-22T07:50:25.846Z,20.08,False,6645db6eeb5aad0007a6e4b7,
195,"[8.410042, 49.001548]",2024-06-22T07:49:25.666Z,20.14,False,6645db6eeb5aad0007a6e4b7,
196,"[8.410042, 49.001548]",2024-06-22T07:48:25.798Z,19.96,False,6645db6eeb5aad0007a6e4b7,
197,"[8.410042, 49.001548]",2024-06-22T07:47:25.482Z,19.99,False,6645db6eeb5aad0007a6e4b7,
198,"[8.410042, 49.001548]",2024-06-22T07:46:25.342Z,19.76,True,6645db6eeb5aad0007a6e4b7,
199,"[8.410042, 49.001548]",2024-06-22T07:45:25.261Z,19.66,True,6645db6eeb5aad0007a6e4b7,
200,"[8.410042, 49.001548]",2024-06-22T07:44:25.175Z,19.58,True,6645db6eeb5aad0007a6e4b7,
201,"[8.410042, 49.001548]",2024-06-22T07:43:24.995Z,19.63,True,6645db6eeb5aad0007a6e4b7,
202,"[8.410042, 49.001548]",2024-06-22T07:42:24.863Z,19.59,True,6645db6eeb5aad0007a6e4b7,
203,"[8.410042, 49.001548]",2024-06-22T07:41:24.811Z,19.46,True,6645db6eeb5aad0007a6e4b7,
204,"[8.410042, 49.001548]",2024-06-22T07:40:24.743Z,19.54,False,6645db6eeb5aad0007a6e4b7,
205,"[8.410042, 49.001548]",2024-06-22T07:39:24.550Z,19.46,False,6645db6eeb5aad0007a6e4b7,
206,"[8.410042, 49.001548]",2024-06-22T07:38:24.417Z,19.29,False,6645db6eeb5aad0007a6e4b7,
207,"[8.410042, 49.001548]",2024-06-22T07:37:24.265Z,19.26,False,6645db6eeb5aad0007a6e4b7,
208,"[8.410042, 49.001548]",2024-06-22T07:36:24.124Z,19.13,False,6645db6eeb5aad0007a6e4b7,
209,"[8.410042, 49.001548]",2024-06-22T07:35:24.072Z,19.16,False,6645db6eeb5aad0007a6e4b7,
210,"[8.410042, 49.001548]",2024-06-22T07:34:23.912Z,19.22,False,6645db6eeb5aad0007a6e4b7,
211,"[8.410042, 49.001548]",2024-06-22T07:33:23.902Z,19.33,False,6645db6eeb5aad0007a6e4b7,
212,"[8.410042, 49.001548]",2024-06-22T07:32:23.787Z,19.46,False,6645db6eeb5aad0007a6e4b7,
213,"[8.410042, 49.001548]",2024-06-22T07:31:23.624Z,19.54,False,6645db6eeb5aad0007a6e4b7,
214,"[8.410042, 49.001548]",2024-06-22T07:30:23.428Z,19.54,False,6645db6eeb5aad0007a6e4b7,
215,"[8.410042, 49.001548]",2024-06-22T07:29:23.260Z,19.61,False,6645db6eeb5aad0007a6e4b7,
216,"[8.410042, 49.001548]",2024-06-22T07:28:23.138Z,19.68,False,6645db6eeb5aad0007a6e4b7,
217,"[8.410042, 49.001548]",2024-06-22T07:27:23.015Z,19.71,False,6645db6eeb5aad0007a6e4b7,
218,"[8.410042, 49.001548]",2024-06-22T07:26:22.867Z,19.76,False,6645db6eeb5aad0007a6e4b7,
219,"[8.410042, 49.001548]",2024-06-22T07:25:22.830Z,19.77,False,6645db6eeb5aad0007a6e4b7,
220,"[8.410042, 49.001548]",2024-06-22T07:24:22.623Z,19.88,False,6645db6eeb5aad0007a6e4b7,
221,"[8.410042, 49.001548]",2024-06-22T07:23:22.496Z,19.91,False,6645db6eeb5aad0007a6e4b7,
222,"[8.410042, 49.001548]",2024-06-22T07:22:22.356Z,19.88,False,6645db6eeb5aad0007a6e4b7,
223,"[8.410042, 49.001548]",2024-06-22T07:21:22.222Z,20.08,False,6645db6eeb5aad0007a6e4b7,
224,"[8.410042, 49.001548]",2024-06-22T07:20:22.171Z,19.98,False,6645db6eeb5aad0007a6e4b7,
225,"[8.410042, 49.001548]",2024-06-22T07:19:22.172Z,20.13,False,6645db6eeb5aad0007a6e4b7,
226,"[8.410042, 49.001548]",2024-06-22T07:18:22.058Z,20.31,True,6645db6eeb5aad0007a6e4b7,
227,"[8.410042, 49.001548]",2024-06-22T07:17:21.996Z,20.39,True,6645db6eeb5aad0007a6e4b7,
228,"[8.410042, 49.001548]",2024-06-22T07:16:21.689Z,20.24,False,6645db6eeb5aad0007a6e4b7,
229,"[8.410042, 49.001548]",2024-06-22T07:15:21.617Z,20.41,False,6645db6eeb5aad0007a6e4b7,
230,"[8.410042, 49.001548]",2024-06-22T07:14:21.464Z,20.48,False,6645db6eeb5aad0007a6e4b7,
231,"[8.410042, 49.001548]",2024-06-22T07:13:21.334Z,20.61,False,6645db6eeb5aad0007a6e4b7,
232,"[8.410042, 49.001548]",2024-06-22T07:12:21.217Z,20.80,True,6645db6eeb5aad0007a6e4b7,
233,"[8.410042, 49.001548]",2024-06-22T07:11:21.163Z,20.92,True,6645db6eeb5aad0007a6e4b7,
234,"[8.410042, 49.001548]",2024-06-22T07:10:21.064Z,21.24,True,6645db6eeb5aad0007a6e4b7,
235,"[8.410042, 49.001548]",2024-06-22T07:09:20.879Z,20.95,False,6645db6eeb5aad0007a6e4b7,
