,location,createdAt,value,isOutlier,Id,outlier
128,"[8.410042, 49.001548]",2024-06-10T09:04:11.158Z,19.62,False,6645db6eeb5aad0007a6e4b7,
129,"[8.410042, 49.001548]",2024-06-10T09:03:11.972Z,19.47,False,6645db6eeb5aad0007a6e4b7,
130,"[8.410042, 49.001548]",2024-06-10T09:02:10.977Z,19.32,True,6645db6eeb5aad0007a6e4b7,
131,"[8.410042, 49.001548]",2024-06-10T09:01:10.903Z,19.18,True,6645db6eeb5aad0007a6e4b7,
132,"[8.410042, 49.001548]",2024-06-10T09:00:10.863Z,19.07,True,6645db6eeb5aad0007a6e4b7,
133,"[8.410042, 49.001548]",2024-06-10T08:59:10.567Z,19.07,True,6645db6eeb5aad0007a6e4b7,
134,"[8.410042, 49.001548]",2024-06-10T08:58:10.437Z,19.07,True,6645db6eeb5aad0007a6e4b7,
135,"[8.410042, 49.001548]",2024-06-10T08:57:11.276Z,19.21,True,6645db6eeb5aad0007a6e4b7,
136,"[8.410042, 49.001548]",2024-06-10T08:56:20.410Z,19.31,False,6645db6eeb5aad0007a6e4b7,
137,"[8.410042, 49.001548]",2024-06-10T08:55:10.133Z,19.33,False,6645db6eeb5aad0007a6e4b7,
138,"[8.410042, 49.001548]",2024-06-10T08:54:09.976Z,19.39,False,6645db6eeb5aad0007a6e4b7,
139,"[8.410042, 49.001548]",2024-06-10T08:53:09.846Z,19.13,False,6645db6eeb5aad0007a6e4b7,
140,"[8.410042, 49.001548]",2024-06-10T08:52:09.688Z,19.19,False,6645db6eeb5aad0007a6e4b7,
141,"[8.410042, 49.001548]",2024-06-10T08:51:09.543Z,19.04,False,6645db6eeb5aad0007a6e4b7,
142,"[8.410042, 49.001548]",2024-06-10T08:50:09.493Z,18.99,False,6645db6eeb5aad0007a6e4b7,
143,"[8.410042, 49.001548]",2024-06-10T08:49:09.315Z,18.88,False,6645db6eeb5aad0007a6e4b7,
